资产负债率,有形资产带息债务比,有形资产负债率,市净率母公司,综合杠杆,每股企业自由现金流量,第一大股东持股比率,成本费用利润率,留存收益资产比,总资产周转率,流动资产周转率,Z值,上年度违规,上年度违规次数,风险值
0.524501,0.183302,0.379736,3.618916,0.931212,0.037986,12.42,0.042395,0.06899,0.492221,0.798901,4.915214,1,1,2.737
0.342481,0.4639,0.548399,9.340449,1.034532,0.823648,27.2,0.481093,0.380097,0.448673,0.532003,13.285668,1,4,2.538
0.405417,0.219809,0.368656,3.073129,0.944904,0.057655,56.84,0.16114,0.385211,0.691681,1.20926,3.622441,0,0,0.049
0.594065,0.381048,0.574662,1.772286,1.999389,-0.254999,29.68,0.073005,0.142412,0.605451,0.801826,1.946823,1,2,2.601
0.515869,0.289367,0.578687,1.74023,0.53201,0.166756,16.72,-0.19821,0.059347,0.191684,0.28706,1.442231,0,0,0.1
0.470199,0.20033,0.462016,2.129005,1.062656,-0.247377,54.52,0.11633,0.351166,0.878602,1.622843,3.405002,0,0,0.036
0.368488,0.043778,0.421832,1.515697,0.95689,1.203429,29.12,0.066496,0.173623,0.77319,1.130604,3.017486,0,0,0.145
0.258331,0.184675,0.26241,1.475409,1.328775,0.627299,24.74,-0.044542,0.397074,0.757868,1.424737,4.319386,1,6,2.494
0.197831,0.064423,0.130889,10.884963,0.970005,-0.451411,56.24,0.470412,0.260622,0.410857,0.632345,8.912949,0,0,0.071
0.138195,0.00765,0.126191,1.62065,0.869363,0.163089,65.63,0.467688,0.544736,0.461185,0.726289,7.22715,1,1,2.558
0.412716,0.11916,0.462124,0.909855,0.957411,-0.048654,50.07,0.057975,0.391115,0.987911,1.642756,3.178943,1,3,2.628
0.516802,0.277595,0.397213,1.767143,2.400219,-0.001614,22.29,-0.344733,-0.118886,0.331776,0.677448,1.555752,1,2,2.579
0.502241,0.138055,0.432032,4.585582,1.052371,0.018304,17.98,-0.787251,-0.138985,0.301729,0.528835,2.682187,0,0,0.15
0.349585,0.322249,0.501655,2.01872,0.96251,0.142159,55.06,0.212734,0.403932,0.52411,1.145825,3.522428,0,0,0.006
0.287049,0.02282,0.338896,2.339524,0.970985,-2.070122,41.72,0.185398,0.324581,0.761846,1.202256,4.152039,1,1,2.395
0.741787,0.240957,0.760306,5.246108,1.703158,-0.49752,44.32,0.045479,0.062088,0.62165,0.801604,1.113855,0,0,0.009
0.472799,0.095729,0.465262,7.23553,0.988972,0.609091,28.7,0.103135,0.261352,1.150758,2.172952,5.950456,1,1,2.459
0.619534,0.574438,0.630481,1.741331,1.339518,-0.497821,40.67,0.046436,0.222382,0.778267,1.741059,2.53806,1,2,2.5
0.519041,0.145671,0.420692,2.33633,1.102093,-0.565637,22.44,0.107147,0.151698,0.671509,0.998791,2.524478,0,0,0.029
0.06841,0.090736,0.319896,1.780951,1.380579,0.83442,20.26,-0.010912,0.300653,0.324775,0.511231,18.34809,0,0,0.211
0.257826,0.172844,0.37911,1.301786,0.956151,0.917942,37.78,0.091563,0.361108,0.78568,1.35854,3.845304,1,5,2.422
0.422183,0.146605,0.305325,1.974391,1.083121,-1.179652,50.83,0.183058,0.31353,0.636898,0.920848,2.92997,1,2,2.641
0.359276,0.280745,0.339927,1.670457,1.008628,-0.573554,29.66,0.183723,0.218423,0.32347,1.245537,1.651504,1,6,2.763
0.214527,0.28076,0.433518,1.08386,1.709067,1.217619,35.05,0.169453,0.201894,0.183478,0.266367,3.800105,0,0,0.071
0.696753,0.55506,0.777559,1.28766,2.370528,-1.539238,28.54,0.001143,0.123884,1.117256,1.811105,2.449035,1,3,2.547
0.557314,0.41173,0.611858,1.334378,1.329441,-2.033558,19.87,0.131077,0.051802,0.376999,0.539417,1.006606,1,2,2.938
0.347056,0.196955,0.31398,3.064314,0.092815,-1.242852,51,0.168131,0.235445,0.356687,0.512629,5.817647,0,0,0.046
0.156311,0.025591,0.153009,11.284131,0.897609,-0.44773,37.79,0.213281,0.356705,0.804628,0.959935,32.183863,0,0,0.204
0.145091,0.029127,0.147532,0.990089,0.986603,0.479385,24.45,0.170979,0.312295,0.502378,0.564251,6.090966,1,3,2.427
0.505012,0.236247,0.637639,3.098407,1.116531,-0.556156,35.13,0.114792,0.189611,0.60534,0.872374,3.414867,0,0,0.061
0.409334,0.158517,0.361551,2.924187,1.139765,-0.178844,29.01,0.092772,0.306929,0.516274,0.685932,4.257913,1,1,2.48
0.1602,0.024183,0.139353,2.037002,1.00662,0.25368,48.54,0.045174,0.156409,0.409758,0.5573,9.497548,1,5,2.325
0.411889,0.204788,0.405562,1.790154,1.087815,0.114737,64.21,0.033658,0.258429,1.058148,1.311566,4.381237,0,0,0.068
0.405269,0.023319,0.212766,6.099722,0.910106,0.023523,39.07,0.136268,0.221793,0.406355,0.692079,5.304424,1,1,2.422
0.343874,0.29658,0.354755,1.768299,1.888238,-0.560855,26.16,0.027352,0.297607,0.504561,0.962473,4.333886,0,0,0.084
0.474671,0.124477,0.329192,2.005221,1.115046,-0.783459,35.75,0.122794,0.138672,0.462715,1.002454,2.33469,1,1,2.37
0.160351,0.032403,0.191735,7.006903,0.903814,0.401655,72.57,0.415977,0.513099,0.475066,0.904459,4.32054,0,0,0.023
0.142675,0.257476,0.396317,3.152581,1.045058,-0.114806,27.33,0.326052,0.307862,0.589188,0.825326,17.461969,0,0,0.009
0.510009,0.028673,0.3773,4.81514,1.012211,-0.064454,23.47,0.196034,0.150378,0.678477,0.783962,5.226575,0,0,0.112
0.559031,0.186734,0.474533,2.23457,1.112516,-2.259608,25.81,0.030201,0.204611,3.178507,7.075085,4.58556,1,1,2.371
4.543696,2.268644,3.579545,2.666597,1.052371,0.004762,35.87,-2.682827,-4.815433,0.001193,0.00339,-12.905217,1,15,2.483
0.517968,0.281,0.538376,1.911011,1.126091,-0.288044,36.33,0.062708,0.234706,0.5794,1.808119,2.117948,0,0,0.171
0.423524,0.274735,0.460955,1.551968,1.052371,-1.244686,24.91,0.092634,0.129592,0.135332,0.208463,1.16219,0,0,0
0.242718,0.025211,0.191593,5.215682,0.924418,-1.69193,33.48,0.104081,0.340079,0.622841,0.940468,3.878019,0,0,0.445
0.456177,0.307855,0.466278,5.264613,1.082164,-0.691867,49.61,0.104081,0.196809,0.596455,2.476288,1.237956,0,0,0.026
0.327083,0.018935,0.479924,9.524474,0.986478,0.734624,37.97,0.104081,0.279977,1.062293,1.390677,8.012198,0,0,0.117
0.216622,0.007534,0.145616,4.773978,0.935711,-0.796496,33.33,0.104081,0.454311,1.210071,1.331121,7.043037,0,0,0.049
0.096807,0.006456,0.049518,3.846166,0.758434,0.207447,26.34,0.104081,0.742908,0.353713,0.519263,11.30888,0,0,0.034
0.367296,0.056573,0.411356,2.025169,0.978335,-2.074272,18.14,0.104081,0.2991,0.356112,0.455112,2.176919,0,0,0.006
0.291235,0.107862,0.308472,3.944714,0.993643,-0.391834,64.88,0.104081,0.287155,0.861779,1.688659,4.319035,1,1,2.425
0.152259,0.005558,0.09667,3.813346,0.926385,-0.20363,32.66,0.104081,0.279584,0.397823,0.547675,6.138156,0,0,0.211
0.165889,0.135286,0.386375,2.00717,1.052526,0.933001,29.22,0.274811,0.207493,0.483237,0.638016,3.286091,0,0,0.009
0.314251,0.010516,0.188567,4.616628,0.74736,-0.158118,52.57,0.205282,0.152891,0.392258,0.587193,2.092111,0,0,0.007
0.226429,0.031822,0.170588,12.927012,0.954395,-0.82096,15.37,0.633009,0.269055,0.363963,0.595726,12.44586,1,5,2.552
0.63044,0.057718,0.375427,5.54192,0.949102,-0.081265,28.79,0.080676,0.093667,0.697824,1.108834,3.183525,1,2,2.425
0.51016,0.004308,0.377462,9.377088,1.158685,-0.944447,46.54,0.346307,0.19776,0.430652,0.518376,3.732638,1,2,2.453
0.151313,0.047787,0.079189,3.48641,0.952272,-0.181442,18.19,0.659902,0.235336,0.148527,0.26325,8.094361,1,1,2.509
0.359058,0.075481,0.279311,12.533297,1.052371,-4.730097,12.86,0.027392,0.069497,0.375189,0.56695,5.523312,0,0,0.211
0.176742,0.04994,0.211561,7.084486,0.97418,-0.554012,31,0.406008,0.355831,0.724855,1.501253,15.452048,0,0,0
0.286323,0.081721,0.25439,3.867411,1.013303,-0.756255,31.63,0.321996,0.119994,0.261731,0.434393,1.817195,0,0,0.118
0.03986,0.001729,0.017751,2.850249,0.387284,0.165663,35.97,0.104081,0.196259,0.201385,0.22313,29.065726,0,0,0.006
0.211536,0.017017,0.435131,1.985194,0.999999,7.120908,23.55,0.947943,0.637425,1.473095,2.132599,9.251409,0,0,0.078
0.149578,0.226394,0.335776,8.33793,1.058505,0.264153,9.38,0.372274,0.130621,0.302726,0.583162,4.690503,0,0,0.144
0.13676,0.0068,0.144615,3.043769,0.778916,-4.838932,19.97,0.166959,0.342034,0.519282,0.58671,18.863278,1,2,2.496
0.402885,0.133702,0.336822,2.645771,0.909917,-0.393993,14.87,0.208303,0.030605,0.17353,0.281483,1.967328,1,1,2.592
0.068017,0,0.038762,3.869616,0.979119,-1.346826,26.25,0.104081,0.280785,0.317732,1.037617,11.909041,0,0,0.137
0.290086,0.003638,0.261733,4.401791,0.927408,-0.037601,36.67,0.283677,0.272288,0.491906,0.56279,5.059518,0,0,0.006
0.283438,0.129953,0.360931,1.553536,1.015461,-0.77951,43.36,0.380066,0.326669,0.237033,0.401549,2.947639,1,1,2.568
0.422795,0.022275,0.284387,5.008557,1.052371,-0.599025,12.02,-0.140265,-0.209484,0.617523,1.225562,2.577714,0,0,0.108
0.443932,0.209992,0.388465,2.421482,1.052371,-0.661242,23.61,-0.162514,0.044078,0.681982,0.912419,2.848892,1,1,2.791
0.202565,0.00309,0.183363,5.017561,3.354078,-0.161291,38.64,-0.644385,0.1937825,0.319575,0.472518,3.06127,0,0,0.073
0.539084,0.342697,0.617393,2.646496,1.179304,-1.295096,20.91,0.128959,0.057923,0.365142,0.732236,1.252793,1,1,2.58
0.050305,0.015421,0.107247,4.463016,0.929198,0.212501,23.13,1.177159,0.261572,0.318242,0.491752,59.544447,0,0,0.086
0.099999,0.011743,0.139284,7.135486,1.000007,-0.107297,31.97,1.799719,0.575675,0.636714,0.756683,15.402956,0,0,0.106
0.072779,0.008714,0.075263,3.186101,0.96332,-0.021116,34.39,0.434798,0.230993,0.111625,0.155988,11.214562,1,2,2.663
0.232929,0.067694,0.226702,6.291495,0.96851,0.055792,22.37,0.057458,0.055797,0.522016,0.785989,8.141597,0,0,0.012
0.368826,0.081453,0.217329,3.514599,1.052371,-0.784685,14.14,0.104081,0.1937825,0.459272,0.691092,-0.112118,0,0,0.037
0.100424,0.005917,0.11796,2.882791,0.961711,-0.313792,33.37,1.228623,0.34272,0.474496,0.568229,5.633147,0,0,0.13
0.495004,0.380031,0.51175,6.62948,1.146334,-0.382266,23.38,0.23565,0.090852,0.182548,0.777929,1.554122,0,0,0.017
0.071537,0.032057,0.0738,2.457555,0.367137,0.677146,35.95,-0.221062,0.335746,0.189985,0.32345,3.514429,1,1,2.726
0.042381,0.005745,0.032548,2.758196,0.665472,0.081792,34.66,0.104081,0.204459,0.161696,0.172793,13.688036,0,0,0.054
0.128061,0.040913,0.10047,3.502773,0.808045,-3.962473,25.28,0.326004,0.345112,0.254231,0.475947,9.476243,0,0,0.039
0.222221,0.040119,0.17137,1.96569,1.006351,0.330974,25.81,0.11994,0.203925,0.275265,0.449562,3.892804,0,0,0.006
0.404538,0.322871,0.351042,5.810187,1.028261,-4.64399,27.04,0.244144,0.208783,0.462702,0.846159,6.71851,1,2,2.669
0.275164,0.051561,0.228046,4.205339,0.985713,-1.523325,26.61,1.135926,0.477803,0.811305,1.118223,6.303036,0,0,0.054
0.526898,0.054166,0.425574,8.104029,1.13207,-4.975395,37.5,0.104081,0.109392,0.467803,0.584999,3.763487,0,0,0.147
0.271876,0.077668,0.169895,3.054092,1.177888,-0.848246,16.6,0.072553,0.057616,0.290318,0.338408,3.652765,1,1,2.628
0.632039,0.234224,0.617745,3.276808,1.820487,-0.518867,15.81,0.104081,0.043445,0.39924,0.50088,1.141687,0,0,0.102
0.254776,0.00337,0.11093,2.098027,0.916811,-0.645772,19.52,0.104081,0.15668,0.398264,0.535077,4.297723,0,0,0.009
0.274423,0.024683,0.155241,2.919827,0.949589,0.523069,9.35,0.48955,0.242749,0.279885,0.42216,3.976915,1,2,2.601
0.725026,0.226374,0.668256,3.227862,1.538711,-1.762468,19.55,0.104081,0.083239,0.35487,0.463519,1.795688,0,0,0.037
0.281057,0.0182,0.264523,2.384819,0.968859,-2.885284,31.08,0.104081,0.276398,0.64954,0.83867,5.147044,0,0,0.174
0.401926,0.155601,0.344248,4.646941,0.958072,-1.500734,41.02,0.325888,0.129777,0.273535,0.341629,3.807553,1,1,2.385
0.467699,0.029101,0.424794,2.346014,-0.952925,-0.298108,20.78,0.144531,0.140809,0.523644,0.680775,3.172947,0,0,0.31
0.216964,0.080459,0.195175,8.218572,1.091621,0.300667,34.54,0.41039,0.266918,0.496477,0.729108,5.745793,0,0,0.006
0.108711,0.044262,0.086725,5.719531,1.019216,-0.505367,55.66,0.104081,0.182299,0.367751,0.55741,7.069288,0,0,0.054
0.751598,0.15854,0.863747,1.570308,0.9498,-2.387182,59.4,0.034945,0.036281,0.781041,1.165252,1.054645,0,0,0.04
0.203891,0.033829,0.198968,5.073417,1.000147,-11.362503,25.96,0.104081,0.227762,0.472473,0.51971,5.470583,0,0,0.023
0.073655,0.054753,0.094108,6.313892,0.96936,0.188985,12.55,0.104081,0.274769,0.26204,0.35955,13.830026,0,0,0.082
0.441679,0.123557,0.384977,1.922862,1.052371,-1.798569,45.1,0.104081,0.147057,0.493708,0.756451,1.598906,0,0,0.067
0.462742,0.109355,0.421946,9.505082,0.999526,-1.091958,18.76,0.104081,0.128831,0.785422,1.056799,3.240551,0,0,0.105
0.484862,0.025005,0.592991,10.892385,1.051803,0.042568,32.34,0.221693,0.181781,0.539146,0.604587,3.672664,0,0,0.006
0.132367,0.24134,0.496108,2.545432,1.69891,4.230446,32.39,0.052497,0.089302,0.420674,0.492825,3.535023,0,0,0.032
0.614544,0.178462,0.676069,8.665772,1.686447,-0.658995,17.83,0.160524,0.106675,0.63294,1.180867,1.355133,0,0,0
0.305906,0.025165,0.417567,7.818169,1.206247,-0.059876,17.16,0.119172,0.110971,0.727915,1.07646,3.315773,0,0,0.095
0.176947,0.062776,0.291697,2.524482,0.992733,0.485623,39.78,0.204837,0.297812,0.637873,0.950762,3.494775,0,0,0.119
0.462942,0.435451,0.505229,0.343208,1.233259,0.191547,49.17,0.027097,0.344433,0.547916,2.080587,1.640402,0,0,0.117
