本年度违规,本年度违规次数,资产负债率,有形资产带息债务比,有形资产负债率,市净率母公司,综合杠杆,每股企业自由现金流量,第一大股东持股比率,成本费用利润率,留存收益资产比,总资产周转率,流动资产周转率,Z值,风险值
1,5,0.467636,0.298285,0.578522,2.399619,1.1396405,-1.117144,20.13,0.025368,-0.113889,0.29595,0.512161,1.275101,4.695
1,2,0.540996,0.834849,0.934901,2.301379,1.251837,0.088636,15.33,0.574712,-0.180485,0.232585,0.605913,0.056359,2.261
0,0,0.350602,0.165823,0.375248,2.587541,55.671836,0.00268,30.6,-0.143353,0.121868,0.384565,0.770237,6.091633,3.856
1,1,0.976323,0.235267,0.750223,10.19304,1.045717,0.124336,17.96,0.023427,-0.527647,1.060166,1.274216,-0.151523,3.073
1,2,0.468446,0.242878,0.825294,2.041156,1.589332,-0.150349,27.69,0.035276,0.103471,1.026187,2.101942,2.541917,4.826
0,0,0.319984,0.150397,0.405994,2.737247,1.151893,0.151064,9.78,-1.910611,-1.091915,0.294903,0.407511,-0.05239,4.21
1,2,0.302612,0.132659,0.394405,3.299079,-0.135516,-0.086755,33.55,-0.734773,0.101989,0.301602,0.793367,3.325666,5.151
1,3,0.290932,0.178994,0.394813,2.723546,1.107665,0.195192,8.56,0.21009,0.165627,0.307789,0.710898,3.824286,3.944
1,2,0.092148,0.012867,0.080934,6.274042,0.595231,-0.174933,33.51,0.787976,0.274841,0.204326,0.24607,22.71695,3.275
1,2,0.52437,0.103568,0.447758,3.458925,1.158623,-0.312572,22.68,0.171824,0.184161,0.555555,1.31351,2.969146,2.696
1,5,0.648779,0.415329,0.478767,3.427402,2.763862,0.085456,30.6,0.027895,-0.062369,0.856957,1.519315,1.392456,3.616
0,0,0.277256,0.191419,0.338207,4.814242,1.319238,-0.270012,37.36,0.080566,0.201709,0.503438,0.819712,7.315371,4.201
1,1,0.163954,0.035639,0.123411,3.261477,0.98889,0.063978,38.61,0.269094,0.336839,0.329988,0.546546,8.083775,5.15
0,0,0.033597,0.003428,0.037121,2.18833,0.935545,0.530328,49.25,0.296715,0.485272,0.424488,0.730255,16.191541,4.91
0,0,0.145108,0.084488,0.159749,2.844073,1.040988,-0.068232,49.02,0.370911,0.514711,0.294605,0.831525,4.531365,4.474
0,0,0.21343,0.052165,0.282264,4.567504,2.074742,-0.04255,17.89,-0.107134,0.164542,0.321715,0.593444,6.136689,5.001
1,1,0.233228,0.18337,0.347315,4.86567,1.432591,0.476029,30.07,0.007337,0.163885,1.488699,1.948585,13.480053,4.169
1,2,0.65989,0.262289,0.583426,2.359738,2.579028,-0.301641,34.15,0.253377,-0.035092,0.223355,0.40105,0.828493,3.31
0,0,0.411548,0.400266,0.53081,4.133301,1.127811,-0.50769,26.26,0.250085,0.316582,0.52163,0.974103,3.807356,3.632
0,0,0.568444,0.078279,0.438834,2.892619,1.565198,-0.169839,19.91,0.113635,0.20122,0.427049,0.588336,1.840699,3.956
1,2,0.399374,0.244598,0.483093,3.023495,1.263623,-0.773625,44.41,0.154718,0.210887,0.498669,0.804995,2.784161,5.073
1,2,0.359419,0.162248,0.327195,2.819347,1.186334,-0.280521,39.13,0.085931,0.281466,0.77829,1.845063,3.069098,3.989
0,0,0.476763,0.190989,0.438818,3.50987,1.01617,-0.034535,34.15,0.511743,0.201496,0.307351,0.414147,2.218285,4.111
1,1,0.158297,0.056105,0.171418,2.830502,1.203172,-2.191958,44.15,0.153364,0.438272,0.554414,0.715771,7.684285,3.917
1,2,0.533706,0.015242,0.525344,3.929247,1.013694,-0.38803,32.53,0.105102,0.147377,0.476862,0.663385,1.939417,4.543
0,0,0.242073,0.210736,0.360126,1.378841,13.930143,-0.258575,24.6,0.211146,-0.18073,0.237136,0.62478,2.544886,2.752
1,2,0.501303,0.062204,0.404709,5.959353,1.565445,-0.23757,24.19,0.066242,0.224914,0.680516,0.771499,2.847245,3.097
0,0,0.1056,0.006744,0.106817,3.478864,1.409746,-0.490406,34.12,0.164839,0.388896,0.27985,0.519412,16.067557,2.295
0,0,0.46073,0.371502,0.636954,4.249124,2.64579,-0.087421,31.81,0.061217,0.261422,0.462218,1.595926,12.535763,3.694
1,1,0.481645,0.010746,0.436559,2.397748,1.568036,-0.02817,47.28,-0.356652,0.051362,0.835654,1.147634,1.952525,3.335
1,2,0.079189,0.024334,0.055729,5.326356,1.002217,1.252036,45.04,0.449713,0.43289,0.299773,0.370964,25.878547,3.474
1,3,0.146007,0.006561,0.097273,2.183723,1.042455,-0.189123,22.17,0.163785,0.392369,0.44875,0.910548,6.099781,5.168
1,2,0.312384,0.221103,0.570836,1.831233,1.038622,-0.171343,44.33,0.139702,0.156661,0.417727,1.080956,3.131797,3.627
0,0,0.510973,0.338047,0.515892,5.237804,1.959889,-0.011237,32.27,0.022799,0.160223,0.554749,1.14851,1.880128,2.991
1,2,0.399178,0.106793,0.485327,4.03223,1.183529,-0.565213,12.89,-0.396207,0.104122,0.461993,0.561344,3.086374,4.123
0,0,0.190474,0.014599,0.180255,6.131162,1.459745,-0.40394,20.15,-0.058238,0.385932,0.53123,0.789942,20.110084,3.143
0,0,0.318962,0.136205,0.326593,3.575937,0.939954,-0.081757,33.77,0.150132,0.270039,0.472804,0.702126,4.882933,4.232
0,0,0.147318,0.011869,0.079501,3.704923,0.992266,0.356108,38,0.105252,0.313788,0.250855,0.377456,12.258481,5.15
0,0,0.651069,0.285497,0.482602,10.707756,1.039629,-2.672769,29.22,0.324457,0.187648,0.459086,0.648033,3.262163,3.657
1,1,0.535499,0.564368,0.630767,3.532082,1.099499,-1.818019,22.12,0.530883,0.112943,0.112538,0.344855,1.391212,3.672
0,0,0.424131,0.238289,0.48315,3.648828,1.089205,-0.921453,30.1,0.205828,0.328538,0.700359,1.467557,2.947877,3.863
1,2,0.497545,0.320426,0.563859,5.784719,1.087754,-0.722965,39.04,0.178544,0.170969,0.695544,1.941021,2.077504,3.514
1,1,0.482157,0.25491,0.495266,2.583371,1.902233,-0.485867,19.73,0.250372,0.184507,0.42206,0.694047,1.866427,5.167
0,0,0.525272,0.396326,0.580791,4.441491,1.1396405,-0.181292,28.99,0.08226,0.086986,0.531503,0.677878,1.821715,4.534
0,0,0.507309,0.161526,0.41888,7.362745,1.018119,-0.504981,50.69,0.167941,0.277245,0.717667,1.183511,3.021485,3.006
1,2,0.245719,0.031954,0.275796,11.615603,4.834426,-0.139677,25.33,0.149124,0.10138,0.301868,0.467548,6.513829,2.956
0,0,0.224371,0.000419,0.14008,7.371472,1.022754,0.709068,19.21,0.188082,0.353762,0.779076,1.265643,11.454789,4.848
1,3,0.400091,0.182403,0.323577,5.547314,68.517219,0.007691,29.72,0.024284,0.099652,0.180303,0.418172,1.612625,4.252
1,3,0.304617,0.077076,0.212136,2.534777,1.304039,-0.72313,19.61,0.099806,0.246653,0.406669,1.084101,3.859725,3.678
0,0,0.181106,0.015025,0.239519,5.616782,1.207415,0.013231,46.99,0.102317,0.251426,1.511709,2.030629,8.307046,3.726
0,0,0.3234,0.132803,0.29493,2.80341,1.233231,-2.030724,14.45,0.026388,0.314504,0.923465,1.281095,4.168511,3.175
0,0,0.471732,0.313179,0.479458,4.181491,1.496524,-1.789931,28.96,0.107364,0.212363,0.587007,0.777797,2.631919,3.887
0,0,0.195654,0.043391,0.16833,8.276204,1.070126,1.637932,20.89,0.294848,0.341559,0.56872,0.701899,33.350002,5.584
0,0,0.412807,0.095276,0.466291,9.673043,1.019701,-0.549755,35.85,0.078708,0.26694,2.128985,2.869999,5.863373,3.54
0,0,0.731148,0.727621,0.862621,7.342792,1.1396405,-0.522465,28.48,0.103699,-0.216968,0.047407,0.17764,0.429868,4.587
0,0,0.632967,0.456035,0.591474,1.470358,1.385523,0.128073,19.83,0.029788,0.172987,1.003986,2.312286,2.101977,2.419
1,5,0.374804,0.152758,0.455702,5.895486,1.1396405,-0.031647,14.53,-0.792855,-1.300904,0.67306,0.963188,4.807555,5.158
0,0,0.50999,0.155109,0.482133,2.28977,0.953081,-0.114505,29.06,0.027609,0.025963,0.60457,1.0116,1.59746,5.795
1,2,0.261578,0.008665,0.240088,5.757698,0.712437,0.010745,36.51,0.131102,0.176796,0.306465,0.459439,3.273136,4.124
0,0,0.428729,0.156922,0.451716,5.311539,1.389686,-0.353738,44.59,0.097166,0.222486,0.578658,0.811883,3.80181,4.216
0,0,0.404753,0.18962,0.426797,5.29384,1.126927,-2.466925,21.69,0.293336,0.139981,0.288762,0.549862,4.4381,3.726
0,0,0.409544,0.354572,0.48548,2.678061,1.479316,-0.766042,27.97,0.033983,0.111936,0.407735,1.056697,2.156887,3.538
0,0,0.199959,0.053467,0.3411,7.276495,1.002186,-0.467192,14.7137,0.132901,0.269991,0.500927,0.679533,4.097893,4.835
0,0,0.188534,0.007858,0.238407,1.973923,0.964309,-0.091154,38.7,0.247302,0.303907,0.285854,0.422297,3.473871,4.491
0,0,0.202902,0.012736,0.171726,3.098147,1.044706,0.37116,38.09,0.258234,0.297034,0.641848,0.835441,5.201131,4.406
0,0,0.200134,0.098272,0.190566,7.036403,0.989002,0.009222,37.33,0.55705,0.304307,0.422138,0.632073,12.841172,3.335
0,0,0.534962,0.446456,0.531865,3.364948,1.1396405,-0.20635,23.34,-0.063603,0.14625,0.228767,0.426217,1.377116,3.748
0,0,0.282756,0.186281,0.410774,3.869389,1.071006,0.617623,39.25,0.250032,0.414437,0.743108,1.42517,4.423863,4.053
1,1,0.25353,0.080508,0.233077,4.269847,1.352288,0.078138,22.37,0.199336,0.277565,0.457701,0.710745,5.322477,3.683
0,0,0.347313,0.0402,0.26802,3.080617,1.1396405,-2.209723,21.76,0.04182,0.219605,0.671991,1.046263,5.986135,4.75
1,1,0.27459,0.057088,0.260244,3.607584,1.194075,-0.354118,24.68,0.091582,0.200899,0.398509,0.544877,3.611242,3.927
0,0,0.512909,0.293664,0.441666,2.314493,1.729748,-0.140678,40.78,0.037014,0.119702,1.06698,1.77628,2.160361,4.209
0,0,0.089644,0.01199,0.067636,5.086262,0.97307,-0.059427,35.19,0.719449,0.346845,0.427593,0.502129,12.279715,4.634
1,3,0.208824,0.077043,0.231229,4.979085,1.048672,-0.043543,20.18,0.158906,0.18671,0.432835,0.665615,11.498175,5.626
0,0,0.219064,0.009125,0.136259,4.272963,0.979711,-0.416197,31.2,0.020398,-0.010883,1.018269,1.211354,7.771077,5.548
1,2,0.824085,0.287559,0.579338,3.027096,5.735271,-2.184675,28.36,0.053647,-0.372468,0.234359,0.359263,-1.585477,3.072
1,1,0.335217,0.092848,0.278757,5.860684,0.88895,-0.82186,31.05,0.091582,0.283121,0.782498,1.233219,3.43482,2.854
0,0,0.071424,0,0.052838,6.727201,0.966187,-1.423051,12.06,0.091582,0.252218,0.276341,0.339976,7.674611,3.221
0,0,0.162532,0.147954,0.275504,3.092688,1.232854,0.4232,27.87,0.091582,0.318863,0.435741,0.597134,4.311193,3.548
1,2,0.791026,0.008783,0.775582,1.901346,1.1396405,2.377231,18.79,0.091582,0.086883,0.032917,0.9501765,2.864557,0.817
0,0,0.497172,0.174084,0.550419,2.762565,1.03077,-0.056103,30,0.184289,0.355389,0.835704,1.104606,4.084134,1.827
0,0,0.823337,0.650729,1.203755,0.96619,1.957491,-0.264625,41.89,0.044604,0.084032,0.540134,1.104233,0.900018,3.318
1,1,0.311033,0.148461,0.48083,4.945983,1.055052,0.125284,72.37,0.091582,0.503671,0.565598,0.884658,8.126811,5.512
0,0,0.153848,0.000731,0.106774,1.578086,0.982838,-0.131333,41.39,0.144578,0.301325,0.35324,0.50928,6.988726,3.054
0,0,0.853442,0.183292,0.818623,1.2087,1.000129,-0.104364,35.01,0.191145,0.077487,0.110558,0.122055,0.629832,3.18
0,0,0.605304,0.434512,0.715439,1.373563,1.496037,-0.209003,29.26,-0.081507,0.09603,0.614558,1.260154,1.513913,4.661
1,1,0.133406,0.028956,0.097839,1.763237,0.879225,0.258128,30.78,0.0677,0.301517,0.381111,0.828984,5.47313,4.887
1,2,1.006202,0.000751,0.922487,116.210822,1.000166,0.291287,28.39,-0.032787,0.182352,1.441615,1.846846,21.417676,5.085
0,0,0.042646,0.045967,0.093354,1.67547,1.084307,-0.018133,34.48,-0.27439,-0.699825,0.108483,0.144832,17.958058,3.983
1,3,0.273288,0.132895,0.301794,0.601587,1.110817,1.27187,33.14,0.078248,0.33886,0.507982,0.733189,3.152993,5.895
1,2,0.450029,0.084829,0.48006,2.251743,1.102078,-0.061693,31.44,-0.600524,0.171361,0.278508,0.288485,2.286457,4.175
1,1,0.659761,0.346195,0.717502,1.445618,1.905807,0.489217,9.52,0.114135,0.110433,0.310903,0.358964,1.351216,1.188
0,0,0.667458,0.366514,0.681353,2.175299,1.52404,-0.498416,25.75,-0.104277,0.079934,0.371933,0.722146,1.066398,2.747
0,0,0.419594,0.432611,0.439923,1.167663,1.345967,0.129311,14.96,1.552935,0.317232,0.037021,0.137978,1.626574,4.975
1,5,0.585484,0.004434,0.632954,1.62719,1.1396405,1.476163,18.09,0.091582,0.151116,0.061823,0.9501765,2.864557,1.151
0,0,0.6654,0.594464,0.678641,2.559258,2.113652,-0.150333,9.05,0.06799,0.023166,0.304988,0.537575,1.140374,4.131
1,5,0.780591,0.328632,0.563254,2.026315,1.366536,-0.018036,18.34,0.120546,-0.459571,0.159241,0.68724,-2.0247,5.376
1,2,0.751412,0.397438,0.562572,0.794117,1.1396405,-0.723396,21.45,-0.199427,-0.191683,0.326076,0.353191,-0.10996,3.366
1,1,0.778909,0.425954,0.814647,1.819234,1.583475,0.167307,33.2,0.022853,0.044821,0.82078,1.4248,1.166793,2.888
0,0,0.776981,0.508191,0.837273,1.266418,2.295378,-0.943803,22.37,0.068273,0.068705,0.353672,0.522375,0.893597,3.294
0,0,0.558962,0.602722,1.023948,1.772826,1.1396405,-0.288797,13.73,0.039203,0.052149,0.171353,0.494007,0.997877,5.073
1,5,0.588425,0.21677,0.576825,4.108085,1.1396405,-0.146457,29.2,0.010597,-0.090048,0.118234,0.345858,1.207716,4.37
1,1,0.713894,0.323793,0.781657,1.023283,3.644456,0.105533,27.46,-0.060928,0.01986,0.883324,1.941873,0.91858,2.753
0,0,0.899671,0.480029,0.915915,1.845942,10.264918,0.209639,25.84,0.01079,-0.026056,0.209197,0.290531,0.27641,4.222
1,4,0.614317,0.471167,0.628986,1.409068,1.1396405,-0.038017,18.18,-0.085194,0.106556,0.267659,0.806947,0.628229,4.37
1,3,1.141398,0.488321,0.712258,3.862825,2.564982,-0.14449,35.76,0.051639,-0.307054,0.64643,2.672446,-1.712782,3.13
0,0,0.759245,0.591276,0.742408,1.393377,1.027097,-0.051825,41.11,0.214361,0.152607,0.128363,0.153132,1.348011,3.844
0,0,0.702781,0.422221,0.579768,1.148976,-1.283753,0.028393,32.83,0.06889,-0.211206,0.311398,0.552532,-0.549594,4.037
1,2,0.758843,0.06726,0.384596,7.576965,1.081101,-0.128189,14.7,0.170443,-0.303535,0.508437,0.661253,1.431425,4.879
1,1,0.752975,0.830532,1.145786,342.470268,1.1396405,-0.102442,17.15,0.217057,-0.911844,0.24796,0.539806,-0.417162,3.282
1,1,0.755863,0.579983,0.757492,0.985294,1.692885,-0.29823,32.41,0.221888,0.129202,0.102826,0.157817,0.909608,3.101
0,0,0.236374,0,0.196228,3.281386,1.1396405,-0.014502,20,0.03353,0.0326,0.190719,0.556773,5.563621,2.979
1,3,0.09589,0.002089,0.11783,1.643362,0.976653,0.445434,21.88,0.300679,0.396796,0.065601,0.068074,8.481054,5.397
0,0,0.681341,0.584943,0.713244,3.443044,1.348406,-0.131877,25.84,0.153236,0.168865,0.571263,0.670224,2.532936,4.297
1,2,0.51282,0.423026,0.526107,2.623518,24.597786,-0.090179,9.98,0.088161,0.088593,0.468522,1.007206,1.735074,3.717
1,4,0.707627,0.534578,0.660517,0.673505,1.33136,0.151378,23.3,-0.067712,0.060724,0.344813,1.137568,0.270606,1.963
1,2,0.947168,0.628839,0.952622,3.435879,1.1396405,-0.159422,29.3,-0.091668,-0.135796,0.091488,0.134839,-0.097266,4.679
1,3,0.148843,0.090922,0.160447,2.988514,1.101925,-0.095448,27.71,0.213521,0.039295,0.193615,0.50604,6.126613,3.795
1,2,0.324696,0.123627,0.291258,1.398867,1.1396405,0.076437,26.44,0.074912,-0.248094,0.43064,1.274328,0.241244,4.288
1,1,0.211633,0.024423,0.133181,2.268665,0.642245,0.156298,46.25,0.262856,0.525368,0.425211,1.08042,3.923566,5.229
0,0,0.51249,0.250742,0.536827,1.291027,1.262859,0.018695,34.57,0.070243,0.283156,1.328472,3.122306,2.341868,3.787
1,1,0.372173,0.111545,0.347145,2.447029,1.193978,-0.239974,48.58,0.0604,0.205262,0.667071,0.900874,3.561358,3.813
0,0,0.610385,0.588626,0.641184,2.414159,1.36004,0.22032,51.55,0.492987,0.121368,0.205734,2.499998,1.36586,3.267
0,0,0.353939,0.153181,0.308029,2.054697,1.1396405,0.036702,16.76,-0.008689,-0.176462,0.468251,0.850069,2.138722,2.961
1,5,0.548274,0.252347,0.447118,5.417193,1.1396405,-0.280465,20.84,0.169317,-0.036193,0.52929,0.977206,2.325117,4.616
1,1,0.360277,0.200681,0.355503,1.651281,1.749191,0.083645,48.63,-0.264233,-0.303756,0.331543,0.77748,0.662047,4.923
1,3,0.659686,0.589583,0.952111,2.754972,2.156711,-0.321058,24.88,0.053132,-1.217076,1.367083,2.957191,-1.499795,4.137
1,1,0.499089,0.339526,0.583748,2.367883,1.67574,0.651676,40.89,0.028339,0.209712,0.651301,1.054901,2.29203,1.066
1,2,0.183487,0.032098,0.17805,1.824644,0.901883,0.022978,25.54,0.271992,0.359997,0.48679,1.077937,6.410301,1.49
1,5,0.594067,0.138141,0.540381,2.014127,4.040596,0.107131,10,-0.274056,-0.651986,1.21679,2.219638,-0.112348,5.194
1,1,0.302799,0.133804,0.279703,2.007193,1.271681,-0.223281,21.74,0.021601,0.048629,0.652495,1.040612,3.297205,5.756
1,5,0.532497,0.148293,0.708132,2.748887,1.095687,0.919797,18.02,0.0768,0.24732,1.159058,1.410347,3.20377,4.163
1,2,0.642099,0.558009,0.687793,1.752094,1.499,-0.281924,33.22,-0.005389,0.077416,0.515793,1.440831,1.07153,3.178
1,2,0.214384,0.109442,0.24733,2.829216,1.000282,0.067878,32.62,0.325341,0.387442,0.6039,1.975639,6.819239,5.06
1,3,0.398541,0.00102,0.401122,10.248197,1.1396405,-0.008947,20.77,0.253731,-2.272964,0.174234,0.642738,4.070319,4.941
0,0,0.467255,0.304553,0.547405,1.317271,1.327303,0.478934,49.16,0.093005,0.087451,0.35864,0.939344,1.110361,4.871
1,1,0.942555,0.547878,0.933119,3.491682,5.390468,-0.025068,41.51,-0.036681,-0.024539,0.530915,0.808467,0.322422,3.817
1,4,0.490057,0.208982,0.619933,5.154235,1.610934,-0.074547,43.48,-0.182552,-0.638978,0.570179,1.13857,2.686436,5.185
1,2,0.752259,0.101805,0.429218,1.258505,1.1396405,0.162905,30.83,-0.068127,-0.513228,0.224317,0.399023,-2.106801,3.807
0,0,0.750518,0.003074,0.729686,1.242661,1.045397,-13.018101,10.75,0.091582,0.031709,0.191547,0.9501765,2.864557,3.761
1,3,0.414328,0.272235,0.592237,1.493188,1.654916,0.07101,17.85,0.025764,0.098643,0.463179,1.122305,1.463583,4.893
1,4,0.696981,0.530306,0.678312,2.141747,1.371188,0.069336,17,0.015182,0.09177,0.582353,1.014914,1.196809,4.426
0,0,0.19493,0.0677,0.347063,5.356674,1.112402,0.010879,32,0.151987,-2.603474,1.666527,1.687604,11.484871,4.828
1,2,0.478091,0.238605,0.588833,1.07605,5.543382,-0.236614,19.77,-0.05131,0.192406,0.414884,0.965184,1.335133,4.129
1,1,0.839426,0.571629,0.867696,2.027888,1.26843,0.242393,50.03,0.044631,0.056857,1.432873,3.999168,1.544473,4.3
0,0,0.370025,0.00868,0.162311,3.503996,1.000572,-0.091273,16.37,-0.854202,-0.257395,0.215714,0.395959,3.408461,5.052
1,4,0.314979,0.126844,0.434011,2.212029,3.038797,-0.160454,23.12,0.017784,-0.019916,1.662883,2.789071,3.880992,3.756
1,2,0.228713,0.132217,0.231385,1.536477,5.53335,-0.036359,24.72,0.018241,0.051096,0.398671,1.308167,3.044608,4.412
0,0,0.344296,0.414166,0.517206,6.755841,1.305796,-0.043807,40.32,1.095609,0.600425,0.534729,1.041696,7.018512,4.13
1,2,0.789315,0.640302,0.815871,3.38866,1.442768,-1.555586,30.11,0.060382,0.064241,0.577955,1.891059,1.104993,4.589
1,2,0.368274,0.282309,0.414568,2.166424,1.149392,-0.025058,16.74,0.140487,0.227503,0.705349,1.469579,2.958073,3.708
1,1,0.391008,0.028483,0.331715,6.2172,2.373113,0.018902,12.19,0.045407,-0.721806,0.627001,1.01017,4.819526,4.209
1,2,0.440634,0.066301,0.272464,6.082551,1.1396405,-0.066883,19.57,-0.257487,-1.053862,0.635334,0.977289,3.535644,5.04
0,0,0.755216,0.514338,0.809004,4.477527,9.238232,0.149281,40.32,-0.305864,-0.473265,0.313886,0.657947,0.432464,5.926
1,1,0.562442,0.365019,0.525982,1.069898,1.059742,-0.981884,41.9,0.015658,0.266164,1.781583,2.8599,2.855218,0.985
1,2,0.357658,0.004378,0.309235,2.711994,1.262782,-0.804974,10.77,0.048081,-0.250068,0.853795,1.228703,3.470785,4.501
1,1,0.233246,0.126263,0.178417,1.465032,1.057487,-0.177039,32.3933,0.115847,0.574657,0.345839,0.587159,4.634444,3.62
0,0,0.703,0,0.726689,1.632316,1.1396405,0.899581,26.99,0.091582,0.058801,0.018792,0.9501765,2.864557,3.44
1,8,0.148717,0.131165,0.158473,0.83844,1.03745,-0.004065,24.55,3.759092,0.41872,0.143075,0.255498,3.789564,4.713
1,3,0.894297,0,0.751751,26.698257,1.79873,-0.022488,17.38,-0.996816,0.182352,0.346392,0.429724,1.008143,4.211
1,5,0.296912,0.532791,0.728267,1.678165,4.445719,0.462643,19.06,0.017878,0.297341,2.6307,4.085767,5.375077,4.258
0,0,0.732149,0.163789,0.754217,2.61989,1.370829,-0.543454,18.09,0.114504,0.192712,0.50665,0.642793,1.500951,3.204
1,6,0.614105,0.421904,0.680468,1.209668,1.671318,0.122107,20.24,0.058957,0.091143,0.273041,0.3004,1.207661,3.573
1,1,0.586613,0.295777,0.615726,2.990959,16.044568,-0.111672,11.1,-0.263958,0.008932,0.481187,0.885684,1.648443,5.328
1,1,0.44774,0.253155,0.52773,2.055687,1.174942,0.106941,8.38,-0.011016,0.118601,0.457427,0.811299,2.439336,3.938
1,1,0.811886,0.379181,0.780199,1.56732,1.1396405,-0.350269,33.54,-0.247715,-0.177874,0.305534,0.473647,-0.040391,5.12
0,0,0.551203,0.090876,1.058818,2257.523105,1.387529,-0.01798,19.5,0.091582,-3.329412,0.194562,0.309245,10.335425,3.491
0,0,0.417056,0.177503,0.472105,2.045828,1.076209,-1.19628,30.87,0.065033,0.303262,1.092137,1.691003,3.677857,4.141
0,0,0.697517,0.336233,0.720379,1.558081,1.063926,-0.810655,36.43,-0.035922,0.067367,0.74848,1.175841,1.394029,5.077
1,3,1.171021,0.433747,1.004019,2.6482125,1.1396405,0.006726,19.06,-0.146869,-7.990429,2.077126,2.092994,-6.906512,5.487
0,0,0.490338,0.254797,0.508384,1.388187,3.519294,-0.091906,41.24,0.069069,0.198475,0.192158,0.597383,1.132647,3.792
0,0,0.529494,0.432071,0.594477,4.183628,1.1396405,-0.054455,15,-0.013994,-0.075875,0.324379,1.089182,1.206919,4.408
1,1,5.680795,0.454142,0.621183,2.6482125,1.1396405,0.016464,29.3,-2.837767,-6.875886,0.112632,0.153786,-36.908857,4.925
1,1,0.360433,0.22208,0.375154,2.28532,1.482931,0.041227,18.77,0.005693,0.076366,1.469292,2.77137,3.110861,4.231
0,0,0.616216,0.177113,0.671776,1.303895,1.342846,0.139264,16.57,0.034909,0.174181,0.743569,0.967787,1.638917,4.98
0,0,0.065043,0.042289,0.062093,6.492115,1.1396405,0.005189,23.88,0.111689,-0.333036,0.075152,0.150322,47.436158,4.742
1,4,0.65614,0.324996,0.614169,0.731359,1.633485,0.480398,57.56,0.264991,-0.000378,0.141388,0.285628,0.266006,4.942
0,0,0.141194,0.073778,0.175598,3.047824,0.989457,1.540604,40.05,1.343215,0.556005,0.365385,0.474236,9.91853,3.838
1,12,0.680257,0.495399,0.636523,1.829158,2.724152,0.099496,32.75,-0.055088,0.021178,0.177213,0.243455,0.679043,4.736
1,3,0.461408,0.447235,0.642601,4.614895,1.344105,0.021364,25.14,0.03262,0.289775,0.502183,1.023051,4.026988,2.674
1,6,0.61815,0.590781,0.83585,1.671192,4.38095,0.736117,11.59,0.030903,0.101776,0.580458,1.022014,1.276989,4.511
1,3,0.41384,0.269792,0.504168,1.601667,1.1396405,0.069574,26.19,0.011603,0.094516,1.783537,2.300803,3.450716,5.126
1,2,0.047291,0.010016,0.109988,3.929198,-0.297799,-0.006986,26.7,0.285252,-0.826354,0.124459,0.129257,44.604439,4.871
0,0,0.126254,0.021894,0.10039,2.298252,0.887547,-0.107081,14.27,0.143287,0.293664,0.132877,0.309557,7.629029,4.6
0,0,0.520463,0.305811,0.570763,3.316704,0.996107,-0.186634,46.94,0.156105,0.119105,0.649449,0.993611,1.932045,3.89
0,0,0.759465,0.550049,0.907196,1.475564,1.36634,0.144536,60.43,0.085897,0.020977,0.870863,2.559892,1.199586,4.308
1,3,0.511781,0.191689,0.498147,2.946137,0.793332,-0.011395,13.81,-1.778852,-0.309369,0.007052,0.013092,0.925422,5.213
1,1,0.269154,0.138302,0.301805,2.076617,1.237928,0.009988,33.14,0.03081,0.213136,0.92367,1.873416,3.802345,4.646
1,7,0.185848,0.132769,0.266999,1.336717,1.919536,-0.018523,23.83,-3.911852,-0.271404,0.145626,0.320881,1.842094,4.169
1,4,0.329473,0.053429,0.239593,4.0285,0.9614,-0.068251,17.76,0.02336,0.210606,0.795495,0.960718,6.787725,2.673
0,0,0.498728,0.301013,0.540001,4.90431,1.124249,0.086176,26.52,0.170326,0.183896,0.686416,1.410768,3.028353,1.15
0,0,0.623656,0.510935,0.681297,1.879484,1.1396405,-0.233951,19,-0.04567,0.010529,0.700564,2.461073,1.171229,2.539
1,1,0.56224,0.242429,0.604801,1.260836,1.551283,-0.044232,32.03,0.03154,0.088858,0.557079,1.471345,1.070947,3.401
0,0,0.527084,0.307065,0.56187,10.316242,1.280557,-0.900148,28.3,0.193401,0.193394,0.485202,0.83688,5.708819,4.322
1,1,0.404952,0.351493,0.526652,1.263592,1.766827,-0.628805,19.56,0.11784,0.125178,0.335271,0.484194,1.801545,2.882
1,2,0.609815,0.40112,0.806316,10.30826,4.574388,-0.499251,24.03,0.289599,0.112441,0.14623,0.942823,2.74427,3.633
1,4,0.337303,0.314302,0.444121,1.518253,1.008175,0.692209,23.42,-0.2421,0.364812,0.598259,1.234737,2.858314,4.462
1,2,0.230431,0.107307,0.240836,3.383108,1.135332,1.501295,24.1,-0.196126,-0.136898,0.180603,0.185083,6.643981,4.778
0,0,0.074775,0.288278,0.375459,2.44999,6.958354,-0.068546,53,0.002457,0.386301,0.156557,0.18601,18.896557,4.305
1,1,0.842112,0.435636,0.856511,11.772407,1.205578,0.137014,24.38,0.060514,-0.311659,0.92963,1.205035,1.215328,5.219
1,7,0.964513,9.05889,18.922648,2.6482125,1.732095,-0.000148,24.27,0.091582,0.182352,0.159449,0.695346,2.864557,4.902
0,0,0.405006,0.232441,0.439807,1.248327,1.054244,-0.234009,20.01,0.556196,0.397735,0.217675,0.363908,2.292562,2.14
1,13,0.937544,0.520601,0.938877,9.511843,1.1396405,-0.070835,11.43,-1.909961,-1.648165,0.363136,0.909161,-2.067895,5.28
